pond_id,date_time,doy,meta_top,meta_bottom,thermocline,buoy_freq
F,7/29/2020 9:30,211,0.389032865,2,1.296973944,0.099367851
F,7/29/2020 10:00,211,0,2,1.288896449,0.099367851
F,7/29/2020 10:30,211,0,2,1.288896449,0.099367851
F,7/29/2020 11:00,211,0,2,1.280083733,0.099367851
F,7/29/2020 11:30,211,0,2,1.280083733,0.099367851
F,7/29/2020 12:00,211,0,2,1.294671539,0.103606965
F,7/29/2020 12:30,211,0,2,1.289554173,0.099584942
F,7/29/2020 13:00,211,0,2,1.280656436,0.099584942
F,7/29/2020 13:30,211,0,2,1.280656436,0.099584942
F,7/29/2020 14:00,211,0,2,1.289554173,0.099584942
F,7/29/2020 14:30,211,0,2,1.288831061,0.099584942
F,7/29/2020 15:00,211,0,2,1.288831061,0.099584942
F,7/29/2020 15:30,211,0,2,1.272292929,0.095346261
F,7/29/2020 16:00,211,0,2,1.272292929,0.095346261
F,7/29/2020 16:30,211,0,2,1.272292929,0.095346261
F,7/29/2020 17:00,211,0,2,1.288831061,0.099584942
F,7/29/2020 17:30,211,0,2,1.288831061,0.099584942
F,7/29/2020 18:00,211,0,2,1.288831061,0.099584942
F,7/29/2020 18:30,211,0,2,1.288831061,0.099584942
F,7/29/2020 19:00,211,0,2,1.288831061,0.099584942
F,7/29/2020 19:30,211,0,2,1.288831061,0.099584942
F,7/29/2020 20:00,211,0,2,1.272292929,0.095346261
F,7/29/2020 20:30,211,0,2,1.272292929,0.095346261
F,7/29/2020 21:00,211,0,2,1.272292929,0.095346261
F,7/29/2020 21:30,211,0,2,1.272292929,0.095346261
F,7/29/2020 22:00,211,0.152860581,2,1.27464016,0.091270948
F,7/29/2020 22:30,211,0,2,1.27464016,0.091270948
F,7/29/2020 23:00,211,0,2,1.291802211,0.095509189
F,7/29/2020 23:30,211,0.152860581,2,1.291019017,0.095509189
F,7/30/2020 0:00,212,0.152860581,2,1.291019017,0.095509189
F,7/30/2020 0:30,212,0.152860581,2,1.274116407,0.091270948
F,7/30/2020 1:00,212,0.143452365,2,1.274116407,0.091270948
F,7/30/2020 1:30,212,0.162122212,2,1.291019017,0.095509189
F,7/30/2020 2:00,212,0.226967452,2,1.274116407,0.091270948
F,7/30/2020 2:30,212,0.226419498,2,1.274116407,0.091270948
F,7/30/2020 3:00,212,0.181000376,2,1.291019017,0.095509189
F,7/30/2020 3:30,212,0.632072849,2,1.291019017,0.095509189
F,7/30/2020 4:00,212,0.63309011,2,1.291019017,0.095509189
F,7/30/2020 4:30,212,0.663619496,2,1.291019017,0.095509189
F,7/30/2020 5:00,212,0.668985101,2,1.291019017,0.095509189
F,7/30/2020 5:30,212,0.636359759,2,1.291019017,0.095509189
F,7/30/2020 6:00,212,0.639198151,2,1.291019017,0.095509189
F,7/30/2020 6:30,212,0.68649692,2,1.291019017,0.095509189
F,7/30/2020 7:00,212,0.686584009,2,1.299268752,0.095509189
F,7/30/2020 7:30,212,0.686584009,2,1.299268752,0.095509189
F,7/30/2020 8:00,212,0.727216242,2,1.291019017,0.095509189
F,7/30/2020 8:30,212,0.644018595,2,1.299268752,0.095509189
F,7/30/2020 9:00,212,0.653479478,2,1.284838537,0.091450334
F,7/30/2020 9:30,212,0.431958956,2,1.291019017,0.095509189
F,7/30/2020 10:00,212,0.431958956,2,1.291019017,0.095509189
F,7/30/2020 10:30,212,0.412908124,2,1.284838537,0.091450334
F,7/30/2020 11:00,212,0,2,1.284838537,0.091450334
F,7/30/2020 11:30,212,0,2,1.291794771,0.095720189
F,7/30/2020 12:00,212,0,2,1.291794771,0.095720189
F,7/30/2020 12:30,212,0,2,1.282683476,0.095720189
F,7/30/2020 13:00,212,0,2,1.282037735,0.095720189
F,7/30/2020 13:30,212,0,2,1.282037735,0.095720189
F,7/30/2020 14:00,212,0,2,1.282037735,0.095720189
F,7/30/2020 14:30,212,0,2,1.288912922,0.100022224
F,7/30/2020 15:00,212,0,2,1.288912922,0.100022224
F,7/30/2020 15:30,212,0,2,1.28011954,0.100022224
F,7/30/2020 16:00,212,0,2,1.272195147,0.095720189
F,7/30/2020 16:30,212,0,2,1.272195147,0.095720189
F,7/30/2020 17:00,212,0,2,1.288912922,0.100022224
F,7/30/2020 17:30,212,0,2,1.272195147,0.095720189
F,7/30/2020 18:00,212,0,2,1.272195147,0.095720189
F,7/30/2020 18:30,212,0,2,1.272195147,0.095720189
F,7/30/2020 19:00,212,0,2,1.272195147,0.095720189
F,7/30/2020 19:30,212,0,2,1.282037735,0.095720189
F,7/30/2020 20:00,212,0,2,1.272195147,0.095720189
F,7/30/2020 20:30,212,0,2,1.282037735,0.095720189
F,7/30/2020 21:00,212,0,2,1.282037735,0.095720189
F,7/30/2020 21:30,212,0.143493032,2,1.282037735,0.095720189
F,7/30/2020 22:00,212,0.13595738,2,1.282037735,0.095720189
F,7/30/2020 22:30,212,0.138769249,2,1.282037735,0.095720189
F,7/30/2020 23:00,212,0.152617703,2,1.282037735,0.095720189
F,7/30/2020 23:30,212,0.152620682,2,1.282037735,0.095720189
F,7/31/2020 0:00,213,0.15289711,2,1.282037735,0.095720189
F,7/31/2020 0:30,213,0.181041578,2,1.282037735,0.095720189
F,7/31/2020 1:00,213,0.433007768,2,1.29100298,0.095720189
F,7/31/2020 1:30,213,0.43058497,2,1.284864266,0.091677915
F,7/31/2020 2:00,213,0.63440975,2,1.274106807,0.091677915
F,7/31/2020 2:30,213,0.634432684,2,1.284156935,0.091677915
F,7/31/2020 3:00,213,0.636342771,2,1.284156935,0.091677915
F,7/31/2020 3:30,213,0.639197148,2,1.284156935,0.091677915
F,7/31/2020 4:00,213,0.643925648,2,1.284156935,0.091677915
F,7/31/2020 4:30,213,0.701862623,2,1.293387909,0.091677915
F,7/31/2020 5:00,213,0.727216242,2,1.293387909,0.091677915
F,7/31/2020 5:30,213,0.7275251,2,1.301803376,0.091677915
F,7/31/2020 6:00,213,0.727273634,2,1.305539873,0.087581696
F,7/31/2020 6:30,213,0.778505498,2,1.305539873,0.087581696
F,7/31/2020 7:00,213,0.682423457,2,1.313543325,0.087581696
F,7/31/2020 7:30,213,0.778711729,2,1.313543325,0.087581696
F,7/31/2020 8:00,213,0.727526055,2,1.323363079,0.091677915
F,7/31/2020 8:30,213,0.682510238,2,1.323363079,0.091677915
F,7/31/2020 9:00,213,0.432010997,2,1.332326008,0.095979508
F,7/31/2020 9:30,213,0,2,1.330863684,0.091882841
F,7/31/2020 10:00,213,0.581502694,2,1.320903335,0.087581696
F,7/31/2020 10:30,213,0,2,1.324662443,0.091882841
F,7/31/2020 11:00,213,0,2,1.330863684,0.091882841
F,7/31/2020 11:30,213,0,2,1.329553685,0.091882841
F,7/31/2020 12:00,213,0,2,1.324662443,0.091882841
F,7/31/2020 12:30,213,0,2,1.333537083,0.096142358
F,7/31/2020 13:00,213,0,2,1.326602652,0.096142358
F,7/31/2020 13:30,213,0,2,1.326602652,0.096142358
F,7/31/2020 14:00,213,0,2,1.316795004,0.091882841
F,7/31/2020 14:30,213,0,2,1.326602652,0.096142358
F,7/31/2020 15:00,213,0,2,1.320495612,0.096142358
F,7/31/2020 15:30,213,0,2,1.326602652,0.096142358
F,7/31/2020 16:00,213,0,2,1.320495612,0.096142358
F,7/31/2020 16:30,213,0,2,1.320495612,0.096142358
F,7/31/2020 17:00,213,0,2,1.320495612,0.096142358
F,7/31/2020 17:30,213,0,2,1.309612342,0.091882841
F,7/31/2020 18:00,213,0,2,1.309612342,0.091882841
F,7/31/2020 18:30,213,0,2,1.309612342,0.091882841
F,7/31/2020 19:00,213,0,2,1.309612342,0.091882841
F,7/31/2020 19:30,213,0,2,1.309612342,0.091882841
F,7/31/2020 20:00,213,0,2,1.309612342,0.091882841
F,7/31/2020 20:30,213,0,2,1.295797398,0.087581696
F,7/31/2020 21:00,213,0,2,1.309612342,0.091882841
F,7/31/2020 21:30,213,0,2,1.309612342,0.091882841
F,7/31/2020 22:00,213,0,2,1.316795004,0.091882841
F,7/31/2020 22:30,213,0.15345239,2,1.316795004,0.091882841
F,7/31/2020 23:00,213,0.147507412,2,1.316795004,0.091882841
F,7/31/2020 23:30,213,0.147507412,2,1.304453261,0.087581696
F,8/1/2020 0:00,214,0.153187258,2,1.304453261,0.087581696
F,8/1/2020 0:30,214,0.162610941,2,1.304453261,0.087581696
F,8/1/2020 1:00,214,0.181619485,2,1.304453261,0.087581696
F,8/1/2020 1:30,214,0.238169764,2,1.299478735,0.083478778
F,8/1/2020 2:00,214,0.636393839,2,1.304453261,0.087581696
F,8/1/2020 2:30,214,0.639261145,2,1.304453261,0.087581696
F,8/1/2020 3:00,214,0.701905656,2,1.298432052,0.083478778
F,8/1/2020 3:30,214,0.701789826,2,1.307239841,0.083478778
F,8/1/2020 4:00,214,0.727582609,2,1.307239841,0.083478778
F,8/1/2020 4:30,214,0.778755119,2,1.315298451,0.083478778
F,8/1/2020 5:00,214,0.778635178,2,1.322740091,0.083478778
F,8/1/2020 5:30,214,0.778842671,2,1.329557818,0.083478778
F,8/1/2020 6:00,214,0.779052474,2,1.335826615,0.083478778
F,8/1/2020 6:30,214,0.778930424,2,1.341674338,0.083478778
F,8/1/2020 7:00,214,0.779141086,2,1.347081785,0.083478778
F,8/1/2020 7:30,214,0.779018885,2,1.352152621,0.083478778
F,8/1/2020 8:00,214,0.779063512,2,1.356890897,0.083478778
F,8/1/2020 8:30,214,0.683127023,2,1.356890897,0.083478778
F,8/1/2020 9:00,214,0.732447215,2,1.356890897,0.083478778
F,8/1/2020 9:30,214,0.761460964,2,1.356890897,0.083478778
F,8/1/2020 10:00,214,0.241564343,2,1.356890897,0.083478778
F,8/1/2020 10:30,214,0,2,1.352152621,0.083478778
F,8/1/2020 11:00,214,0,2,1.352152621,0.083478778
F,8/1/2020 11:30,214,0,2,1.35351043,0.087779474
F,8/1/2020 12:00,214,0,2,1.352030502,0.087779474
F,8/1/2020 12:30,214,0,2,1.352030502,0.087779474
F,8/1/2020 13:00,214,0,2,1.35218964,0.083669415
F,8/1/2020 13:30,214,0,2,1.35218964,0.083669415
F,8/1/2020 14:00,214,0,2,1.35218964,0.083669415
F,8/1/2020 14:30,214,0,2,1.35218964,0.083669415
F,8/1/2020 15:00,214,0,2,1.35218964,0.083669415
F,8/1/2020 15:30,214,0,2,1.347153317,0.083669415
F,8/1/2020 16:00,214,0,2,1.347153317,0.083669415
F,8/1/2020 16:30,214,0,2,1.347153317,0.083669415
F,8/1/2020 17:00,214,0,2,1.339296544,0.079369168
F,8/1/2020 17:30,214,0,2,1.339296544,0.079369168
F,8/1/2020 18:00,214,0,2,1.339296544,0.079369168
F,8/1/2020 18:30,214,0,2,1.339296544,0.079369168
F,8/1/2020 19:00,214,0,2,1.339296544,0.079369168
F,8/1/2020 19:30,214,0,2,1.339296544,0.079369168
F,8/1/2020 20:00,214,0,2,1.339296544,0.079369168
F,8/1/2020 20:30,214,0,2,1.339296544,0.079369168
F,8/1/2020 21:00,214,0,2,1.329518092,0.075101087
F,8/1/2020 21:30,214,0,2,1.329518092,0.075101087
F,8/1/2020 22:00,214,0,2,1.329518092,0.075101087
F,8/1/2020 22:30,214,0,2,1.329518092,0.075101087
F,8/1/2020 23:00,214,0,2,1.329518092,0.075101087
F,8/1/2020 23:30,214,0.159610955,2,1.329518092,0.075101087
F,8/2/2020 0:00,215,0.159610955,2,1.329518092,0.075101087
F,8/2/2020 0:30,215,0.159610955,2,1.329518092,0.075101087
F,8/2/2020 1:00,215,0.159610955,2,1.317015473,0.070865045
F,8/2/2020 1:30,215,0.139155838,2,1.317015473,0.070865045
F,8/2/2020 2:00,215,0.143925648,2,1.325537167,0.070865045
F,8/2/2020 2:30,215,0.163151864,2,1.325537167,0.070865045
F,8/2/2020 3:00,215,0.153479478,2,1.325537167,0.070865045
F,8/2/2020 3:30,215,0.182216484,2,1.325537167,0.070865045
F,8/2/2020 4:00,215,0.239846914,2,1.325537167,0.070865045
F,8/2/2020 4:30,215,0.240020476,2,1.325537167,0.070865045
F,8/2/2020 5:00,215,0.636567721,2,1.325537167,0.070865045
F,8/2/2020 5:30,215,0.676634471,2,1.325537167,0.070865045
F,8/2/2020 6:00,215,0.686790348,2,1.325537167,0.070865045
F,8/2/2020 6:30,215,0.644360714,2,1.310929926,0.06658765
F,8/2/2020 7:00,215,0.654035373,2,1.310929926,0.06658765
F,8/2/2020 7:30,215,0.778930424,2,1.30012986,0.06658765
F,8/2/2020 8:00,215,0.727868162,2,1.310929926,0.06658765
F,8/2/2020 8:30,215,0.727868162,2,1.310929926,0.06658765
F,8/2/2020 9:00,215,0.654035373,2,1.325537167,0.070865045
F,8/2/2020 9:30,215,0.654035373,2,1.325537167,0.070865045
F,8/2/2020 10:00,215,0.434236917,2,1.325537167,0.070865045
F,8/2/2020 10:30,215,0.58831959,2,1.317015473,0.070865045
F,8/2/2020 11:00,215,0.298582544,2,1.317015473,0.070865045
F,8/2/2020 11:30,215,0,2,1.317015473,0.070865045
F,8/2/2020 12:00,215,0,2,1.317015473,0.070865045
F,8/2/2020 12:30,215,0,2,1.307546573,0.070865045
F,8/2/2020 13:00,215,0,2,1.321852763,0.075101087
F,8/2/2020 13:30,215,0,2,1.313502559,0.075101087
F,8/2/2020 14:00,215,0,2,1.304261051,0.075101087
F,8/2/2020 14:30,215,0,2,1.304261051,0.075101087
F,8/2/2020 15:00,215,0,2,1.318505209,0.079369168
F,8/2/2020 15:30,215,0,2,1.318505209,0.079369168
F,8/2/2020 16:00,215,0,2,1.318505209,0.079369168
F,8/2/2020 16:30,215,0,2,1.318505209,0.079369168
F,8/2/2020 17:00,215,0.147685542,2,1.318505209,0.079369168
F,8/2/2020 17:30,215,0.147685542,2,1.318505209,0.079369168
F,8/2/2020 18:00,215,0.159323512,2,1.310233841,0.079369168
F,8/2/2020 18:30,215,0.147685542,2,1.318505209,0.079369168
F,8/2/2020 19:00,215,0.147685542,2,1.318505209,0.079369168
F,8/2/2020 19:30,215,0,2,1.318505209,0.079369168
F,8/2/2020 20:00,215,0.147685542,2,1.318505209,0.079369168
F,8/2/2020 20:30,215,0.153394297,2,1.318505209,0.079369168
F,8/2/2020 21:00,215,0.153394297,2,1.318505209,0.079369168
F,8/2/2020 21:30,215,0.162851297,2,1.318505209,0.079369168
F,8/2/2020 22:00,215,0.181873466,2,1.304261051,0.075101087
F,8/2/2020 22:30,215,0.238679276,2,1.304261051,0.075101087
F,8/2/2020 23:00,215,0.636458517,2,1.304261051,0.075101087
F,8/2/2020 23:30,215,0.686653652,2,1.304261051,0.075101087
F,8/3/2020 0:00,216,0.701833499,2,1.304261051,0.075101087
F,8/3/2020 0:30,216,0.701855404,2,1.313502559,0.075101087
F,8/3/2020 1:00,216,0.778842671,2,1.313502559,0.075101087
F,8/3/2020 1:30,216,0.779052474,2,1.307546573,0.070865045
F,8/3/2020 2:00,216,0.778930424,2,1.329518092,0.075101087
F,8/3/2020 2:30,216,0.779141086,2,1.336502226,0.075101087
F,8/3/2020 3:00,216,0.779018885,2,1.341259994,0.075101087
F,8/3/2020 3:30,216,0.764584555,2,1.352633845,0.075101087
F,8/3/2020 4:00,216,0.779489822,2,1.357677167,0.075101087
F,8/3/2020 4:30,216,0.779197711,2,1.36243226,0.075101087
F,8/3/2020 5:00,216,0.779411001,2,1.366848665,0.075101087
F,8/3/2020 5:30,216,0.811628871,2,1.370961106,0.075101087
F,8/3/2020 6:00,216,0.904656316,2,1.370758811,0.070865045
F,8/3/2020 6:30,216,0.779765233,2,1.377066053,0.062472694
F,8/3/2020 7:00,216,0.936854536,2,1.374908792,0.062391052
F,8/3/2020 7:30,216,0.78003202,2,1.374881084,0.058177527
F,8/3/2020 8:00,216,0.90475666,2,1.369292163,0.053922917
F,8/3/2020 8:30,216,0.684809945,2,1.368761348,0.049724473
F,8/3/2020 9:00,216,0.245128079,2,1.368761348,0.049724473
F,8/3/2020 9:30,216,0.499827885,2,1.371279187,0.045611282
F,8/3/2020 10:00,216,0,2,1.368761348,0.049724473
F,8/3/2020 10:30,216,0.894891438,2,1.362086796,0.049724473
F,8/3/2020 11:00,216,0.689313205,2,1.362086796,0.049724473
F,8/3/2020 11:30,216,0,2,1.371626211,0.049809287
F,8/3/2020 12:00,216,0,2,1.363803098,0.045611282
F,8/3/2020 12:30,216,0,2,1.364972675,0.049809287
F,8/3/2020 13:00,216,0,2,1.364972675,0.049809287
F,8/3/2020 13:30,216,0,2,1.362086796,0.049724473
F,8/3/2020 14:00,216,0,2,1.362086796,0.049724473
F,8/3/2020 14:30,216,0,2,1.362086796,0.049724473
F,8/3/2020 15:00,216,0,2,1.363282423,0.053922917
F,8/3/2020 15:30,216,0,2,1.354729886,0.049724473
F,8/3/2020 16:00,216,0,2,1.354729886,0.049724473
F,8/3/2020 16:30,216,0.184188634,2,1.354729886,0.049724473
F,8/3/2020 17:00,216,0.184188634,2,1.354729886,0.049724473
F,8/3/2020 17:30,216,0.184771271,2,1.354729886,0.049724473
F,8/3/2020 18:00,216,0,2,1.357532969,0.049724473
F,8/3/2020 18:30,216,0.16421434,2,1.357532969,0.049724473
F,8/3/2020 19:00,216,0,2,1.357532969,0.049724473
F,8/3/2020 19:30,216,0.184771271,2,1.357532969,0.049724473
F,8/3/2020 20:00,216,0.16421434,2,1.357532969,0.049724473
F,8/3/2020 20:30,216,0.16421434,2,1.357532969,0.049724473
F,8/3/2020 21:00,216,0.154343039,2,1.357532969,0.049724473
F,8/3/2020 21:30,216,0.183958784,2,1.357532969,0.049724473
F,8/3/2020 22:00,216,0.433414889,2,1.357532969,0.049724473
F,8/3/2020 22:30,216,0.702364528,2,1.346546894,0.049663808
F,8/3/2020 23:00,216,0.727834704,2,1.346546894,0.049663808
F,8/3/2020 23:30,216,0.72862589,2,1.3547409,0.049663808
F,8/4/2020 0:00,217,0.78003202,2,1.3547409,0.049663808
F,8/4/2020 0:30,217,0.779904972,2,1.362133876,0.049663808
F,8/4/2020 1:00,217,0.779609811,2,1.368874069,0.049663808
F,8/4/2020 1:30,217,0.779999466,2,1.368244065,0.045479885
F,8/4/2020 2:00,217,0.780221289,2,1.367318362,0.041255229
F,8/4/2020 2:30,217,0.811938477,2,1.366309919,0.037086407
F,8/4/2020 3:00,217,0.905301474,2,1.365180929,0.032949126
F,8/4/2020 3:30,217,0.905349788,2,1.36341763,0.028795283
F,8/4/2020 4:00,217,0.90531031,2,1.360777472,0.024648955
F,8/4/2020 4:30,217,0.93591825,2,1.386140671,0.016407115
F,8/4/2020 5:00,217,0.936016365,2,1.392636637,0.012276256
F,8/4/2020 5:30,217,0.780432151,2,1.252694571,0.00821016
F,8/4/2020 6:00,217,0.914143097,2,1.166854442,0.008176732
F,8/4/2020 6:30,217,0.905604089,1.344395911,1.125,0.00821016
F,8/4/2020 7:00,217,0.905653936,1.344346064,1.125,0.008195951
F,8/4/2020 7:30,217,0.905704,1.252718682,1.100016343,0.008181732
F,8/4/2020 8:00,217,0.905704,1.344296,1.125,0.008181732
F,8/4/2020 8:30,217,0.895565138,1.2873166,1.107286327,0.012215424
F,8/4/2020 9:00,217,0.905704,1.344296,1.125,0.008181732
F,8/4/2020 9:30,217,0.913957162,2,1.16589383,0.008181732
F,8/4/2020 10:00,217,0.913957162,2,1.16589383,0.008181732
F,8/4/2020 10:30,217,0,2,1.123979307,0.008181732
F,8/4/2020 11:00,217,0.920910271,2,1.247766406,0.008195951
F,8/4/2020 11:30,217,0,1.5,0.125,0.055483329
F,8/4/2020 12:00,217,0,1.5,0.125,0.068523986
F,8/4/2020 12:30,217,0,2,1.125158844,0.012305224
F,8/4/2020 13:00,217,0,1.5,0.125,0.131136975
F,8/4/2020 13:30,217,0,1.5,0.125,0.150337836
F,8/4/2020 14:00,217,0,1.5,0.125,0.128298903
F,8/4/2020 14:30,217,0,1.5,0.125,0.147730823
F,8/4/2020 15:00,217,0,1.5,0.125,0.158147564
F,8/4/2020 15:30,217,0,1.5,0.125,0.180582442
F,8/4/2020 16:00,217,0,1.5,0.125,0.149775231
F,8/4/2020 16:30,217,0,1.5,0.125,0.14372021
F,8/4/2020 17:00,217,0,1.5,0.125,0.126607991
F,8/4/2020 17:30,217,0,1.5,0.125,0.126302795
F,8/4/2020 18:00,217,0,1.5,0.125,0.112850009
F,8/4/2020 18:30,217,0,2,1.374381224,0.016318016
F,8/4/2020 19:00,217,0,2,1.374381224,0.016318016
F,8/4/2020 19:30,217,0,2,1.374381224,0.016318016
F,8/4/2020 20:00,217,0,2,1.374381224,0.016318016
F,8/4/2020 20:30,217,0,2,1.374381224,0.016318016
F,8/4/2020 21:00,217,0,2,1.374381224,0.016318016
F,8/4/2020 21:30,217,0,2,1.365061375,0.020369118
F,8/4/2020 22:00,217,0,2,1.365061375,0.020369118
F,8/4/2020 22:30,217,0,2,1.365061375,0.020369118
F,8/4/2020 23:00,217,0.247929548,2,1.365061375,0.020369118
F,8/4/2020 23:30,217,0.206860907,2,1.320317712,0.016266103
F,8/5/2020 0:00,218,0.247929548,2,1.365061375,0.020369118
F,8/5/2020 0:30,218,0.206860907,2,1.320317712,0.016266103
F,8/5/2020 1:00,218,0.206860907,2,1.320317712,0.016266103
F,8/5/2020 1:30,218,0.185602949,2,1.320317712,0.016266103
F,8/5/2020 2:00,218,0.437112904,2,1.331857665,0.016266103
F,8/5/2020 2:30,218,0.665930454,2,1.331857665,0.016266103
F,8/5/2020 3:00,218,0.665930454,2,1.331857665,0.016266103
F,8/5/2020 3:30,218,0.728876881,2,1.340109218,0.020333645
F,8/5/2020 4:00,218,0.780658329,2,1.340109218,0.020333645
F,8/5/2020 4:30,218,0.780887076,2,1.364715782,0.020333645
F,8/5/2020 5:00,218,0.936411334,2,1.38291595,0.020333645
F,8/5/2020 5:30,218,0.936511578,2,1.38585108,0.016237742
F,8/5/2020 6:00,218,0.936612259,2,1.392159908,0.01214938
F,8/5/2020 6:30,218,0.921396334,2,1.249907822,0.008120369
F,8/5/2020 7:00,218,0.91460319,2,1.167015893,0.008082686
F,8/5/2020 7:30,218,0.22950731,0.521368203,0.375276185,0.008120369
F,8/5/2020 8:00,218,0.15607377,0.502222885,0.349957996,0.008082686
F,8/5/2020 8:30,218,0.15607377,0.502222885,0.349957996,0.008082686
F,8/5/2020 9:00,218,0.905944206,1.344055794,1.125,0.008115694
F,8/5/2020 9:30,218,0.155932793,0.594067207,0.375,0.008120369
F,8/5/2020 10:00,218,0.243975614,2,0.416621301,0.016374391
F,8/5/2020 10:30,218,0.91460319,2,1.167015893,0.008082686
F,8/5/2020 11:00,218,0.899333935,2,1.150075781,0.012170625
F,8/5/2020 11:30,218,0,2,1.124688321,0.008082686
F,8/5/2020 12:00,218,0.957979205,2,1.178376657,0.016318016
F,8/5/2020 12:30,218,0.991706036,2,1.248021331,0.012283901
F,8/5/2020 13:00,218,0.903021092,2,1.187208098,0.012215424
F,8/5/2020 13:30,218,0,1.5,0.125,0.094219673
F,8/5/2020 14:00,218,0,1.5,0.125,0.098827104
F,8/5/2020 14:30,218,0,1.5,0.125,0.099302329
F,8/5/2020 15:00,218,0,2,1.331194825,0.016237742
F,8/5/2020 15:30,218,0,1.5,0.125,0.113093173
F,8/5/2020 16:00,218,0,1.5,0.125,0.112858648
F,8/5/2020 16:30,218,0,1.5,0.125,0.099704948
F,8/5/2020 17:00,218,0,2,1.37391944,0.016237742
F,8/5/2020 17:30,218,0,2,1.37391944,0.016237742
F,8/5/2020 18:00,218,0,2,1.37391944,0.016237742
F,8/5/2020 18:30,218,0,2,1.37391944,0.016237742
F,8/5/2020 19:00,218,0,2,1.37391944,0.016237742
F,8/5/2020 19:30,218,0,2,1.37391944,0.016237742
F,8/5/2020 20:00,218,0,2,1.37391944,0.016237742
F,8/5/2020 20:30,218,0,2,1.37391944,0.016237742
F,8/5/2020 21:00,218,0,2,1.37391944,0.016237742
F,8/5/2020 21:30,218,0,2,1.37391944,0.016237742
F,8/5/2020 22:00,218,0,2,1.364780357,0.020251244
F,8/5/2020 22:30,218,0.217197161,2,1.364780357,0.020251244
F,8/5/2020 23:00,218,0.217197161,2,1.364780357,0.020251244
F,8/5/2020 23:30,218,0.44000723,2,1.364780357,0.020251244
F,8/6/2020 0:00,219,0,2,1.319337165,0.016162464
F,8/6/2020 0:30,219,0.217197161,2,1.319337165,0.016162464
F,8/6/2020 1:00,219,0.217197161,2,1.364780357,0.020251244
F,8/6/2020 1:30,219,0.217197161,2,1.330849946,0.016162464
F,8/6/2020 2:00,219,0.217197161,2,1.330849946,0.016162464
F,8/6/2020 2:30,219,0.246728604,2,1.319337165,0.016162464
F,8/6/2020 3:00,219,0.247633317,2,1.319337165,0.016162464
F,8/6/2020 3:30,219,0.655732387,2,1.330849946,0.016162464
F,8/6/2020 4:00,219,0.728577152,2,1.330849946,0.016162464
F,8/6/2020 4:30,219,0.78057924,2,1.330849946,0.016162464
F,8/6/2020 5:00,219,0.78057924,2,1.339615477,0.020215803
F,8/6/2020 5:30,219,0.780628979,2,1.364677319,0.020215803
F,8/6/2020 6:00,219,0.812051819,2,1.364677319,0.020215803
F,8/6/2020 6:30,219,0.905704,2,1.364677319,0.020215803
F,8/6/2020 7:00,219,0.999373959,2,1.382939519,0.020215803
F,8/6/2020 7:30,219,0.936458213,2,1.382939519,0.020215803
F,8/6/2020 8:00,219,0.936458213,2,1.382939519,0.020215803
F,8/6/2020 8:30,219,0.905932793,2,1.360559972,0.016181288
F,8/6/2020 9:00,219,0.905932793,2,1.360559972,0.016181288
F,8/6/2020 9:30,219,0.905704,2,1.364677319,0.020215803
F,8/6/2020 10:00,219,0.905704,2,1.364677319,0.020215803
F,8/6/2020 10:30,219,0.895452635,2,1.330849946,0.016162464
F,8/6/2020 11:00,219,0.905653936,2,1.374209298,0.020251244
F,8/6/2020 11:30,219,0.952884513,2,1.348582884,0.020251244
F,8/6/2020 12:00,219,0,2,1.391275069,0.016237742
F,8/6/2020 12:30,219,0,2,1.347178765,0.016237742
F,8/6/2020 13:00,219,0,2,1.391275069,0.016237742
F,8/6/2020 13:30,219,0,2,1.347178765,0.016237742
F,8/6/2020 14:00,219,0.890343976,2,1.3195181,0.020333645
F,8/6/2020 14:30,219,0.890343976,2,1.3195181,0.020333645
F,8/6/2020 15:00,219,0,2,1.347178765,0.016237742
F,8/6/2020 15:30,219,0,2,1.385263628,0.020333645
F,8/6/2020 16:00,219,0,2,1.374213045,0.020333645
F,8/6/2020 16:30,219,0,2,1.367157841,0.024347565
F,8/6/2020 17:00,219,0,2,1.374357103,0.024347565
F,8/6/2020 17:30,219,0,2,1.356352568,0.024347565
F,8/6/2020 18:00,219,0,2,1.374357103,0.024347565
F,8/6/2020 18:30,219,0,2,1.356352568,0.024347565
F,8/6/2020 19:00,219,0,2,1.374357103,0.024347565
F,8/6/2020 19:30,219,0,2,1.374357103,0.024347565
F,8/6/2020 20:00,219,0,2,1.374357103,0.024347565
F,8/6/2020 20:30,219,0,2,1.374357103,0.024347565
F,8/6/2020 21:00,219,0.247416356,2,1.374357103,0.024347565
F,8/6/2020 21:30,219,0.247416356,2,1.374357103,0.024347565
F,8/6/2020 22:00,219,0.247416356,2,1.374357103,0.024347565
F,8/6/2020 22:30,219,0,2,1.374357103,0.024347565
F,8/6/2020 23:00,219,0.247416356,2,1.374357103,0.024347565
F,8/6/2020 23:30,219,0.247416356,2,1.368559378,0.02840175
F,8/7/2020 0:00,220,0.246533024,2,1.374357103,0.024347565
F,8/7/2020 0:30,220,0.686208178,2,1.368559378,0.02840175
F,8/7/2020 1:00,220,0.703147961,2,1.349056946,0.024305006
F,8/7/2020 1:30,220,0.655772278,2,1.349056946,0.024305006
F,8/7/2020 2:00,220,0.72902903,2,1.349056946,0.024305006
F,8/7/2020 2:30,220,0.780887076,2,1.349056946,0.024305006
